Manufacturing Country,SASB industry,Variable,Unit,direct,upstream tier 1,upstream tier 2,upstream rest,Total
AUS,Consumer Goods,Biodiversity,EUR Impact per EUR Output,-5.379593774391324e-05,-0.3375898719730847,-0.07294141000479201,-0.0315160464100864,-0.44210112432570703
AUS,Extractives & Minerals Processing,Biodiversity,EUR Impact per EUR Output,-2.8552928355675303e-05,-0.007594041012611057,-0.009400892914560147,-0.023580539454957757,-0.04060402631048464
AUS,Financials,Biodiversity,EUR Impact per EUR Output,4.788846620355906e-09,-0.002951996881994851,-0.0030178610105353427,-0.01045856714633494,-0.016428420250018512
AUS,Food & Beverage,Biodiversity,EUR Impact per EUR Output,-1.0013081166611306,-0.49619867835463677,-0.15364338694241453,-0.07620899277786243,-1.7273591747360442
AUS,Health Care,Biodiversity,EUR Impact per EUR Output,-6.463541305447961e-07,-0.014434087726131799,-0.015873121312211982,-0.016035345845118423,-0.04634320123759274
AUS,Infrastructure,Biodiversity,EUR Impact per EUR Output,-4.446473457000311e-06,-0.00435638393922539,-0.0744259792622598,-0.06393874258786891,-0.1427255522628111
AUS,Renewable Resources & Alternative Energy,Biodiversity,EUR Impact per EUR Output,-12.664890159974126,-1.022936246202606,-0.22556785707179502,-0.06538087339309409,-13.978775136641621
AUS,Resource Transformation,Biodiversity,EUR Impact per EUR Output,-1.1524400136499125e-06,-0.13779561278417582,-0.043274245888214775,-0.02860273172291927,-0.2096737428353235
AUS,Services,Biodiversity,EUR Impact per EUR Output,-9.871629471009701e-07,-0.01336770178690921,-0.028115851543902764,-0.028092084299914548,-0.06957662479367362
AUS,Technology & Communications,Biodiversity,EUR Impact per EUR Output,-2.1115227559219406e-07,-0.00350828955118601,-0.004675744931336845,-0.017399236811794914,-0.025583482446593368
AUS,Transportation,Biodiversity,EUR Impact per EUR Output,-4.405628941186093e-07,-0.0060622520677542455,-0.010472915307703183,-0.024038589861153065,-0.04057419779950462
BRA,Consumer Goods,Biodiversity,EUR Impact per EUR Output,-3.3894865691517576e-06,-0.05945961466813813,-0.028201035645879988,-0.013314318399880551,-0.10097835820046783
BRA,Extractives & Minerals Processing,Biodiversity,EUR Impact per EUR Output,-0.0005653926260931225,-0.013869231997931527,-0.006552360534418552,-0.014096098813533207,-0.03508308397197641
BRA,Financials,Biodiversity,EUR Impact per EUR Output,-1.1877439510016583e-07,-0.00010643500956405691,-0.0024941666997194667,-0.005431875829351302,-0.008032596313029926
BRA,Food & Beverage,Biodiversity,EUR Impact per EUR Output,-0.08403024292394844,-0.1250833507236271,-0.04231105866177351,-0.021536187368394605,-0.27296083967774365
BRA,Health Care,Biodiversity,EUR Impact per EUR Output,-9.125666481462797e-06,-0.002720369062944499,-0.005791396059468136,-0.0106216330539255,-0.019142523842819597
BRA,Infrastructure,Biodiversity,EUR Impact per EUR Output,-1.2949667695944413e-06,-0.006360214744687486,-0.01371688836164708,-0.012448088560848017,-0.03252648663395218
BRA,Renewable Resources & Alternative Energy,Biodiversity,EUR Impact per EUR Output,-7.352850855337137,-0.909926360107299,-0.1396974363089923,-0.03591797290295456,-8.438392624656386
BRA,Resource Transformation,Biodiversity,EUR Impact per EUR Output,-2.7293314806202947e-05,-0.04616303589203297,-0.02825430099017496,-0.02249172079045325,-0.09693635098746739
BRA,Services,Biodiversity,EUR Impact per EUR Output,-6.690787836312784e-05,-0.009991336906253026,-0.011637854270108812,-0.010579472317428713,-0.03227557137215368
BRA,Technology & Communications,Biodiversity,EUR Impact per EUR Output,-3.820802871422155e-07,-0.00022529681852665834,-0.005179602917329581,-0.01015380937452307,-0.015559091190666452
BRA,Transportation,Biodiversity,EUR Impact per EUR Output,-0.0013361318996385743,-0.000317407787857275,-0.011781341608643869,-0.015286965386922556,-0.028721846683062276
CAN,Consumer Goods,Biodiversity,EUR Impact per EUR Output,-0.00044919667861272354,-0.03340228964983497,-0.010145313017664479,-0.008251763360058045,-0.05224856270617022
CAN,Extractives & Minerals Processing,Biodiversity,EUR Impact per EUR Output,-2.9467062932270852e-06,-0.00017083618442745348,-0.0007776431105504988,-0.002997159854956877,-0.003948585856228056
CAN,Financials,Biodiversity,EUR Impact per EUR Output,1.7329003570582348e-08,-0.00012867262591222917,-0.0005083882651440663,-0.002823524212859219,-0.003460567774911944
CAN,Food & Beverage,Biodiversity,EUR Impact per EUR Output,-0.038138776981120455,-0.026451190148792,-0.01600508951847857,-0.01680060997577497,-0.097395666624166
CAN,Health Care,Biodiversity,EUR Impact per EUR Output,-1.342841785525349e-07,-0.00010775378833088817,-0.0011700915031284344,-0.004096698696146292,-0.005374678271784166
CAN,Infrastructure,Biodiversity,EUR Impact per EUR Output,-2.9149012721486572e-05,-0.0009542179716622303,-0.006905583513664799,-0.005942723925002604,-0.013831674423051119
CAN,Renewable Resources & Alternative Energy,Biodiversity,EUR Impact per EUR Output,-0.24240836653246545,-0.11975351026849766,-0.04674536303702879,-0.022649864461789782,-0.4315571042997816
CAN,Resource Transformation,Biodiversity,EUR Impact per EUR Output,-1.748157413540393e-06,-0.00034926818456982364,-0.005185587749341605,-0.008265185466112074,-0.013801789557437041
CAN,Services,Biodiversity,EUR Impact per EUR Output,-1.7215291702964636e-08,-0.0019851730720858557,-0.003227052325350281,-0.0066097193237449935,-0.011821961936472832
